"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NA.150",NA,NA,NA,NA,NA,NA
"NA.151",NA,NA,NA,NA,NA,NA
"NA.152",NA,NA,NA,NA,NA,NA
"NA.153",NA,NA,NA,NA,NA,NA
"NA.154",NA,NA,NA,NA,NA,NA
"NA.155",NA,NA,NA,NA,NA,NA
"NA.156",NA,NA,NA,NA,NA,NA
"NA.157",NA,NA,NA,NA,NA,NA
"NA.158",NA,NA,NA,NA,NA,NA
"NA.159",NA,NA,NA,NA,NA,NA
"NA.160",NA,NA,NA,NA,NA,NA
"NA.161",NA,NA,NA,NA,NA,NA
"NA.162",NA,NA,NA,NA,NA,NA
"NA.163",NA,NA,NA,NA,NA,NA
"NA.164",NA,NA,NA,NA,NA,NA
"NA.165",NA,NA,NA,NA,NA,NA
"NA.166",NA,NA,NA,NA,NA,NA
"NA.167",NA,NA,NA,NA,NA,NA
"NA.168",NA,NA,NA,NA,NA,NA
"NA.169",NA,NA,NA,NA,NA,NA
"NA.170",NA,NA,NA,NA,NA,NA
"NA.171",NA,NA,NA,NA,NA,NA
"NA.172",NA,NA,NA,NA,NA,NA
"NA.173",NA,NA,NA,NA,NA,NA
"NA.174",NA,NA,NA,NA,NA,NA
"NA.175",NA,NA,NA,NA,NA,NA
"NA.176",NA,NA,NA,NA,NA,NA
"NA.177",NA,NA,NA,NA,NA,NA
"NA.178",NA,NA,NA,NA,NA,NA
"NA.179",NA,NA,NA,NA,NA,NA
"NA.180",NA,NA,NA,NA,NA,NA
"NA.181",NA,NA,NA,NA,NA,NA
"NA.182",NA,NA,NA,NA,NA,NA
"NA.183",NA,NA,NA,NA,NA,NA
"NA.184",NA,NA,NA,NA,NA,NA
"NA.185",NA,NA,NA,NA,NA,NA
"NA.186",NA,NA,NA,NA,NA,NA
"NA.187",NA,NA,NA,NA,NA,NA
"NA.188",NA,NA,NA,NA,NA,NA
"NA.189",NA,NA,NA,NA,NA,NA
"NA.190",NA,NA,NA,NA,NA,NA
"NA.191",NA,NA,NA,NA,NA,NA
"NA.192",NA,NA,NA,NA,NA,NA
"NA.193",NA,NA,NA,NA,NA,NA
"NA.194",NA,NA,NA,NA,NA,NA
"NA.195",NA,NA,NA,NA,NA,NA
"NA.196",NA,NA,NA,NA,NA,NA
"NA.197",NA,NA,NA,NA,NA,NA
"NA.198",NA,NA,NA,NA,NA,NA
"NA.199",NA,NA,NA,NA,NA,NA
"NA.200",NA,NA,NA,NA,NA,NA
"NA.201",NA,NA,NA,NA,NA,NA
"NA.202",NA,NA,NA,NA,NA,NA
"NA.203",NA,NA,NA,NA,NA,NA
"NA.204",NA,NA,NA,NA,NA,NA
"NA.205",NA,NA,NA,NA,NA,NA
"NA.206",NA,NA,NA,NA,NA,NA
"NA.207",NA,NA,NA,NA,NA,NA
"NA.208",NA,NA,NA,NA,NA,NA
"NA.209",NA,NA,NA,NA,NA,NA
"NA.210",NA,NA,NA,NA,NA,NA
"NA.211",NA,NA,NA,NA,NA,NA
"NA.212",NA,NA,NA,NA,NA,NA
"NA.213",NA,NA,NA,NA,NA,NA
"NA.214",NA,NA,NA,NA,NA,NA
"NA.215",NA,NA,NA,NA,NA,NA
"NA.216",NA,NA,NA,NA,NA,NA
"NA.217",NA,NA,NA,NA,NA,NA
"NA.218",NA,NA,NA,NA,NA,NA
"NA.219",NA,NA,NA,NA,NA,NA
"NA.220",NA,NA,NA,NA,NA,NA
"NA.221",NA,NA,NA,NA,NA,NA
"NA.222",NA,NA,NA,NA,NA,NA
"NA.223",NA,NA,NA,NA,NA,NA
"NA.224",NA,NA,NA,NA,NA,NA
"NA.225",NA,NA,NA,NA,NA,NA
"NA.226",NA,NA,NA,NA,NA,NA
"NA.227",NA,NA,NA,NA,NA,NA
"NA.228",NA,NA,NA,NA,NA,NA
"NA.229",NA,NA,NA,NA,NA,NA
"NA.230",NA,NA,NA,NA,NA,NA
"NA.231",NA,NA,NA,NA,NA,NA
"NA.232",NA,NA,NA,NA,NA,NA
"NA.233",NA,NA,NA,NA,NA,NA
"NA.234",NA,NA,NA,NA,NA,NA
"NA.235",NA,NA,NA,NA,NA,NA
"NA.236",NA,NA,NA,NA,NA,NA
"NA.237",NA,NA,NA,NA,NA,NA
"NA.238",NA,NA,NA,NA,NA,NA
"NA.239",NA,NA,NA,NA,NA,NA
"NA.240",NA,NA,NA,NA,NA,NA
"NA.241",NA,NA,NA,NA,NA,NA
"NA.242",NA,NA,NA,NA,NA,NA
"NA.243",NA,NA,NA,NA,NA,NA
"NA.244",NA,NA,NA,NA,NA,NA
"NA.245",NA,NA,NA,NA,NA,NA
"NA.246",NA,NA,NA,NA,NA,NA
"NA.247",NA,NA,NA,NA,NA,NA
"NA.248",NA,NA,NA,NA,NA,NA
"NA.249",NA,NA,NA,NA,NA,NA
"NA.250",NA,NA,NA,NA,NA,NA
"NA.251",NA,NA,NA,NA,NA,NA
"NA.252",NA,NA,NA,NA,NA,NA
"NA.253",NA,NA,NA,NA,NA,NA
"NA.254",NA,NA,NA,NA,NA,NA
"NA.255",NA,NA,NA,NA,NA,NA
"NA.256",NA,NA,NA,NA,NA,NA
"NA.257",NA,NA,NA,NA,NA,NA
"NA.258",NA,NA,NA,NA,NA,NA
"NA.259",NA,NA,NA,NA,NA,NA
"NA.260",NA,NA,NA,NA,NA,NA
"NA.261",NA,NA,NA,NA,NA,NA
"NA.262",NA,NA,NA,NA,NA,NA
"NA.263",NA,NA,NA,NA,NA,NA
"NA.264",NA,NA,NA,NA,NA,NA
"NA.265",NA,NA,NA,NA,NA,NA
"NA.266",NA,NA,NA,NA,NA,NA
"NA.267",NA,NA,NA,NA,NA,NA
"NA.268",NA,NA,NA,NA,NA,NA
"NA.269",NA,NA,NA,NA,NA,NA
"NA.270",NA,NA,NA,NA,NA,NA
"NA.271",NA,NA,NA,NA,NA,NA
"NA.272",NA,NA,NA,NA,NA,NA
"NA.273",NA,NA,NA,NA,NA,NA
"NA.274",NA,NA,NA,NA,NA,NA
"NA.275",NA,NA,NA,NA,NA,NA
"NA.276",NA,NA,NA,NA,NA,NA
"NA.277",NA,NA,NA,NA,NA,NA
"NA.278",NA,NA,NA,NA,NA,NA
"NA.279",NA,NA,NA,NA,NA,NA
"NA.280",NA,NA,NA,NA,NA,NA
"NA.281",NA,NA,NA,NA,NA,NA
"NA.282",NA,NA,NA,NA,NA,NA
"NA.283",NA,NA,NA,NA,NA,NA
"NA.284",NA,NA,NA,NA,NA,NA
"NA.285",NA,NA,NA,NA,NA,NA
"NA.286",NA,NA,NA,NA,NA,NA
"NA.287",NA,NA,NA,NA,NA,NA
"NA.288",NA,NA,NA,NA,NA,NA
"NA.289",NA,NA,NA,NA,NA,NA
"NA.290",NA,NA,NA,NA,NA,NA
"NA.291",NA,NA,NA,NA,NA,NA
"NA.292",NA,NA,NA,NA,NA,NA
"NA.293",NA,NA,NA,NA,NA,NA
"NA.294",NA,NA,NA,NA,NA,NA
"NA.295",NA,NA,NA,NA,NA,NA
"NA.296",NA,NA,NA,NA,NA,NA
"NA.297",NA,NA,NA,NA,NA,NA
"NA.298",NA,NA,NA,NA,NA,NA
"NA.299",NA,NA,NA,NA,NA,NA
"NA.300",NA,NA,NA,NA,NA,NA
"NA.301",NA,NA,NA,NA,NA,NA
"NA.302",NA,NA,NA,NA,NA,NA
"NA.303",NA,NA,NA,NA,NA,NA
"NA.304",NA,NA,NA,NA,NA,NA
"NA.305",NA,NA,NA,NA,NA,NA
"NA.306",NA,NA,NA,NA,NA,NA
"NA.307",NA,NA,NA,NA,NA,NA
"NA.308",NA,NA,NA,NA,NA,NA
"NA.309",NA,NA,NA,NA,NA,NA
"NA.310",NA,NA,NA,NA,NA,NA
"NA.311",NA,NA,NA,NA,NA,NA
"NA.312",NA,NA,NA,NA,NA,NA
"NA.313",NA,NA,NA,NA,NA,NA
"NA.314",NA,NA,NA,NA,NA,NA
"NA.315",NA,NA,NA,NA,NA,NA
"NA.316",NA,NA,NA,NA,NA,NA
"NA.317",NA,NA,NA,NA,NA,NA
"NA.318",NA,NA,NA,NA,NA,NA
"NA.319",NA,NA,NA,NA,NA,NA
"NA.320",NA,NA,NA,NA,NA,NA
"NA.321",NA,NA,NA,NA,NA,NA
"NA.322",NA,NA,NA,NA,NA,NA
"NA.323",NA,NA,NA,NA,NA,NA
"NA.324",NA,NA,NA,NA,NA,NA
"NA.325",NA,NA,NA,NA,NA,NA
"NA.326",NA,NA,NA,NA,NA,NA
"NA.327",NA,NA,NA,NA,NA,NA
"NA.328",NA,NA,NA,NA,NA,NA
"NA.329",NA,NA,NA,NA,NA,NA
"NA.330",NA,NA,NA,NA,NA,NA
"NA.331",NA,NA,NA,NA,NA,NA
"NA.332",NA,NA,NA,NA,NA,NA
"NA.333",NA,NA,NA,NA,NA,NA
"NA.334",NA,NA,NA,NA,NA,NA
"NA.335",NA,NA,NA,NA,NA,NA
"NA.336",NA,NA,NA,NA,NA,NA
"NA.337",NA,NA,NA,NA,NA,NA
"NA.338",NA,NA,NA,NA,NA,NA
"NA.339",NA,NA,NA,NA,NA,NA
"NA.340",NA,NA,NA,NA,NA,NA
"NA.341",NA,NA,NA,NA,NA,NA
"NA.342",NA,NA,NA,NA,NA,NA
"NA.343",NA,NA,NA,NA,NA,NA
"NA.344",NA,NA,NA,NA,NA,NA
"NA.345",NA,NA,NA,NA,NA,NA
"NA.346",NA,NA,NA,NA,NA,NA
"NA.347",NA,NA,NA,NA,NA,NA
"NA.348",NA,NA,NA,NA,NA,NA
"NA.349",NA,NA,NA,NA,NA,NA
"NA.350",NA,NA,NA,NA,NA,NA
"NA.351",NA,NA,NA,NA,NA,NA
"NA.352",NA,NA,NA,NA,NA,NA
"NA.353",NA,NA,NA,NA,NA,NA
"NA.354",NA,NA,NA,NA,NA,NA
"NA.355",NA,NA,NA,NA,NA,NA
"NA.356",NA,NA,NA,NA,NA,NA
"NA.357",NA,NA,NA,NA,NA,NA
"NA.358",NA,NA,NA,NA,NA,NA
"NA.359",NA,NA,NA,NA,NA,NA
"NA.360",NA,NA,NA,NA,NA,NA
"NA.361",NA,NA,NA,NA,NA,NA
"NA.362",NA,NA,NA,NA,NA,NA
"NA.363",NA,NA,NA,NA,NA,NA
"NA.364",NA,NA,NA,NA,NA,NA
"NA.365",NA,NA,NA,NA,NA,NA
"NA.366",NA,NA,NA,NA,NA,NA
"NA.367",NA,NA,NA,NA,NA,NA
"NA.368",NA,NA,NA,NA,NA,NA
"NA.369",NA,NA,NA,NA,NA,NA
"NA.370",NA,NA,NA,NA,NA,NA
"NA.371",NA,NA,NA,NA,NA,NA
"NA.372",NA,NA,NA,NA,NA,NA
"NA.373",NA,NA,NA,NA,NA,NA
"NA.374",NA,NA,NA,NA,NA,NA
"NA.375",NA,NA,NA,NA,NA,NA
"NA.376",NA,NA,NA,NA,NA,NA
"NA.377",NA,NA,NA,NA,NA,NA
"NA.378",NA,NA,NA,NA,NA,NA
"NA.379",NA,NA,NA,NA,NA,NA
"NA.380",NA,NA,NA,NA,NA,NA
"NA.381",NA,NA,NA,NA,NA,NA
"NA.382",NA,NA,NA,NA,NA,NA
"NA.383",NA,NA,NA,NA,NA,NA
"NA.384",NA,NA,NA,NA,NA,NA
"NA.385",NA,NA,NA,NA,NA,NA
"NA.386",NA,NA,NA,NA,NA,NA
"NA.387",NA,NA,NA,NA,NA,NA
"NA.388",NA,NA,NA,NA,NA,NA
"NA.389",NA,NA,NA,NA,NA,NA
"NA.390",NA,NA,NA,NA,NA,NA
"NA.391",NA,NA,NA,NA,NA,NA
"NA.392",NA,NA,NA,NA,NA,NA
"NA.393",NA,NA,NA,NA,NA,NA
"NA.394",NA,NA,NA,NA,NA,NA
"NA.395",NA,NA,NA,NA,NA,NA
"NA.396",NA,NA,NA,NA,NA,NA
"NA.397",NA,NA,NA,NA,NA,NA
"NA.398",NA,NA,NA,NA,NA,NA
"NA.399",NA,NA,NA,NA,NA,NA
"NA.400",NA,NA,NA,NA,NA,NA
"NA.401",NA,NA,NA,NA,NA,NA
"NA.402",NA,NA,NA,NA,NA,NA
"NA.403",NA,NA,NA,NA,NA,NA
"NA.404",NA,NA,NA,NA,NA,NA
"NA.405",NA,NA,NA,NA,NA,NA
"NA.406",NA,NA,NA,NA,NA,NA
"NA.407",NA,NA,NA,NA,NA,NA
"NA.408",NA,NA,NA,NA,NA,NA
"NA.409",NA,NA,NA,NA,NA,NA
"NA.410",NA,NA,NA,NA,NA,NA
"NA.411",NA,NA,NA,NA,NA,NA
"NA.412",NA,NA,NA,NA,NA,NA
"NA.413",NA,NA,NA,NA,NA,NA
"NA.414",NA,NA,NA,NA,NA,NA
"NA.415",NA,NA,NA,NA,NA,NA
"NA.416",NA,NA,NA,NA,NA,NA
"NA.417",NA,NA,NA,NA,NA,NA
"NA.418",NA,NA,NA,NA,NA,NA
"NA.419",NA,NA,NA,NA,NA,NA
"NA.420",NA,NA,NA,NA,NA,NA
"NA.421",NA,NA,NA,NA,NA,NA
"NA.422",NA,NA,NA,NA,NA,NA
"NA.423",NA,NA,NA,NA,NA,NA
"NA.424",NA,NA,NA,NA,NA,NA
"NA.425",NA,NA,NA,NA,NA,NA
"NA.426",NA,NA,NA,NA,NA,NA
"NA.427",NA,NA,NA,NA,NA,NA
"NA.428",NA,NA,NA,NA,NA,NA
"NA.429",NA,NA,NA,NA,NA,NA
"NA.430",NA,NA,NA,NA,NA,NA
"NA.431",NA,NA,NA,NA,NA,NA
"NA.432",NA,NA,NA,NA,NA,NA
"NA.433",NA,NA,NA,NA,NA,NA
"NA.434",NA,NA,NA,NA,NA,NA
"NA.435",NA,NA,NA,NA,NA,NA
"NA.436",NA,NA,NA,NA,NA,NA
"NA.437",NA,NA,NA,NA,NA,NA
"NA.438",NA,NA,NA,NA,NA,NA
"NA.439",NA,NA,NA,NA,NA,NA
"NA.440",NA,NA,NA,NA,NA,NA
"NA.441",NA,NA,NA,NA,NA,NA
"NA.442",NA,NA,NA,NA,NA,NA
"NA.443",NA,NA,NA,NA,NA,NA
"NA.444",NA,NA,NA,NA,NA,NA
"NA.445",NA,NA,NA,NA,NA,NA
"NA.446",NA,NA,NA,NA,NA,NA
"NA.447",NA,NA,NA,NA,NA,NA
"NA.448",NA,NA,NA,NA,NA,NA
"NA.449",NA,NA,NA,NA,NA,NA
"NA.450",NA,NA,NA,NA,NA,NA
"NA.451",NA,NA,NA,NA,NA,NA
"NA.452",NA,NA,NA,NA,NA,NA
"NA.453",NA,NA,NA,NA,NA,NA
"NA.454",NA,NA,NA,NA,NA,NA
"NA.455",NA,NA,NA,NA,NA,NA
"NA.456",NA,NA,NA,NA,NA,NA
"NA.457",NA,NA,NA,NA,NA,NA
"NA.458",NA,NA,NA,NA,NA,NA
"NA.459",NA,NA,NA,NA,NA,NA
"NA.460",NA,NA,NA,NA,NA,NA
"NA.461",NA,NA,NA,NA,NA,NA
"NA.462",NA,NA,NA,NA,NA,NA
"NA.463",NA,NA,NA,NA,NA,NA
"NA.464",NA,NA,NA,NA,NA,NA
"NA.465",NA,NA,NA,NA,NA,NA
"NA.466",NA,NA,NA,NA,NA,NA
"NA.467",NA,NA,NA,NA,NA,NA
"NA.468",NA,NA,NA,NA,NA,NA
"NA.469",NA,NA,NA,NA,NA,NA
"NA.470",NA,NA,NA,NA,NA,NA
"NA.471",NA,NA,NA,NA,NA,NA
"NA.472",NA,NA,NA,NA,NA,NA
"NA.473",NA,NA,NA,NA,NA,NA
"NA.474",NA,NA,NA,NA,NA,NA
"NA.475",NA,NA,NA,NA,NA,NA
"NA.476",NA,NA,NA,NA,NA,NA
"NA.477",NA,NA,NA,NA,NA,NA
"NA.478",NA,NA,NA,NA,NA,NA
"NA.479",NA,NA,NA,NA,NA,NA
"NA.480",NA,NA,NA,NA,NA,NA
"NA.481",NA,NA,NA,NA,NA,NA
"NA.482",NA,NA,NA,NA,NA,NA
"NA.483",NA,NA,NA,NA,NA,NA
"NA.484",NA,NA,NA,NA,NA,NA
"NA.485",NA,NA,NA,NA,NA,NA
"NA.486",NA,NA,NA,NA,NA,NA
"NA.487",NA,NA,NA,NA,NA,NA
"NA.488",NA,NA,NA,NA,NA,NA
"NA.489",NA,NA,NA,NA,NA,NA
"NA.490",NA,NA,NA,NA,NA,NA
"NA.491",NA,NA,NA,NA,NA,NA
"NA.492",NA,NA,NA,NA,NA,NA
"NA.493",NA,NA,NA,NA,NA,NA
"NA.494",NA,NA,NA,NA,NA,NA
"NA.495",NA,NA,NA,NA,NA,NA
"NA.496",NA,NA,NA,NA,NA,NA
"NA.497",NA,NA,NA,NA,NA,NA
"NA.498",NA,NA,NA,NA,NA,NA
"NA.499",NA,NA,NA,NA,NA,NA
"NA.500",NA,NA,NA,NA,NA,NA
"NA.501",NA,NA,NA,NA,NA,NA
"NA.502",NA,NA,NA,NA,NA,NA
"NA.503",NA,NA,NA,NA,NA,NA
"NA.504",NA,NA,NA,NA,NA,NA
"NA.505",NA,NA,NA,NA,NA,NA
"NA.506",NA,NA,NA,NA,NA,NA
"NA.507",NA,NA,NA,NA,NA,NA
"NA.508",NA,NA,NA,NA,NA,NA
"NA.509",NA,NA,NA,NA,NA,NA
"NA.510",NA,NA,NA,NA,NA,NA
"NA.511",NA,NA,NA,NA,NA,NA
"NA.512",NA,NA,NA,NA,NA,NA
"NA.513",NA,NA,NA,NA,NA,NA
"NA.514",NA,NA,NA,NA,NA,NA
"NA.515",NA,NA,NA,NA,NA,NA
"NA.516",NA,NA,NA,NA,NA,NA
"NA.517",NA,NA,NA,NA,NA,NA
"NA.518",NA,NA,NA,NA,NA,NA
"NA.519",NA,NA,NA,NA,NA,NA
"NA.520",NA,NA,NA,NA,NA,NA
"NA.521",NA,NA,NA,NA,NA,NA
"NA.522",NA,NA,NA,NA,NA,NA
"NA.523",NA,NA,NA,NA,NA,NA
"NA.524",NA,NA,NA,NA,NA,NA
"NA.525",NA,NA,NA,NA,NA,NA
"NA.526",NA,NA,NA,NA,NA,NA
"NA.527",NA,NA,NA,NA,NA,NA
"NA.528",NA,NA,NA,NA,NA,NA
"NA.529",NA,NA,NA,NA,NA,NA
"NA.530",NA,NA,NA,NA,NA,NA
"NA.531",NA,NA,NA,NA,NA,NA
"NA.532",NA,NA,NA,NA,NA,NA
"NA.533",NA,NA,NA,NA,NA,NA
"NA.534",NA,NA,NA,NA,NA,NA
"NA.535",NA,NA,NA,NA,NA,NA
"NA.536",NA,NA,NA,NA,NA,NA
"NA.537",NA,NA,NA,NA,NA,NA
"NA.538",NA,NA,NA,NA,NA,NA
"NA.539",NA,NA,NA,NA,NA,NA
"NA.540",NA,NA,NA,NA,NA,NA
"NA.541",NA,NA,NA,NA,NA,NA
"NA.542",NA,NA,NA,NA,NA,NA
"NA.543",NA,NA,NA,NA,NA,NA
"NA.544",NA,NA,NA,NA,NA,NA
"NA.545",NA,NA,NA,NA,NA,NA
"NA.546",NA,NA,NA,NA,NA,NA
"NA.547",NA,NA,NA,NA,NA,NA
"NA.548",NA,NA,NA,NA,NA,NA
"NA.549",NA,NA,NA,NA,NA,NA
"NA.550",NA,NA,NA,NA,NA,NA
"NA.551",NA,NA,NA,NA,NA,NA
"NA.552",NA,NA,NA,NA,NA,NA
"NA.553",NA,NA,NA,NA,NA,NA
"NA.554",NA,NA,NA,NA,NA,NA
"NA.555",NA,NA,NA,NA,NA,NA
"NA.556",NA,NA,NA,NA,NA,NA
"NA.557",NA,NA,NA,NA,NA,NA
"NA.558",NA,NA,NA,NA,NA,NA
"NA.559",NA,NA,NA,NA,NA,NA
"NA.560",NA,NA,NA,NA,NA,NA
"NA.561",NA,NA,NA,NA,NA,NA
"NA.562",NA,NA,NA,NA,NA,NA
"NA.563",NA,NA,NA,NA,NA,NA
"NA.564",NA,NA,NA,NA,NA,NA
"NA.565",NA,NA,NA,NA,NA,NA
"NA.566",NA,NA,NA,NA,NA,NA
"NA.567",NA,NA,NA,NA,NA,NA
"NA.568",NA,NA,NA,NA,NA,NA
"NA.569",NA,NA,NA,NA,NA,NA
"NA.570",NA,NA,NA,NA,NA,NA
"NA.571",NA,NA,NA,NA,NA,NA
"NA.572",NA,NA,NA,NA,NA,NA
"NA.573",NA,NA,NA,NA,NA,NA
"NA.574",NA,NA,NA,NA,NA,NA
"NA.575",NA,NA,NA,NA,NA,NA
"NA.576",NA,NA,NA,NA,NA,NA
"NA.577",NA,NA,NA,NA,NA,NA
"NA.578",NA,NA,NA,NA,NA,NA
"NA.579",NA,NA,NA,NA,NA,NA
"NA.580",NA,NA,NA,NA,NA,NA
"NA.581",NA,NA,NA,NA,NA,NA
"NA.582",NA,NA,NA,NA,NA,NA
"NA.583",NA,NA,NA,NA,NA,NA
"NA.584",NA,NA,NA,NA,NA,NA
"NA.585",NA,NA,NA,NA,NA,NA
"NA.586",NA,NA,NA,NA,NA,NA
"NA.587",NA,NA,NA,NA,NA,NA
"NA.588",NA,NA,NA,NA,NA,NA
"NA.589",NA,NA,NA,NA,NA,NA
"NA.590",NA,NA,NA,NA,NA,NA
"NA.591",NA,NA,NA,NA,NA,NA
"NA.592",NA,NA,NA,NA,NA,NA
"NA.593",NA,NA,NA,NA,NA,NA
"NA.594",NA,NA,NA,NA,NA,NA
"NA.595",NA,NA,NA,NA,NA,NA
"NA.596",NA,NA,NA,NA,NA,NA
"NA.597",NA,NA,NA,NA,NA,NA
"NA.598",NA,NA,NA,NA,NA,NA
"NA.599",NA,NA,NA,NA,NA,NA
"NA.600",NA,NA,NA,NA,NA,NA
"NA.601",NA,NA,NA,NA,NA,NA
"NA.602",NA,NA,NA,NA,NA,NA
"NA.603",NA,NA,NA,NA,NA,NA
"NA.604",NA,NA,NA,NA,NA,NA
"NA.605",NA,NA,NA,NA,NA,NA
"NA.606",NA,NA,NA,NA,NA,NA
"NA.607",NA,NA,NA,NA,NA,NA
"NA.608",NA,NA,NA,NA,NA,NA
"NA.609",NA,NA,NA,NA,NA,NA
"NA.610",NA,NA,NA,NA,NA,NA
"NA.611",NA,NA,NA,NA,NA,NA
"NA.612",NA,NA,NA,NA,NA,NA
"NA.613",NA,NA,NA,NA,NA,NA
"NA.614",NA,NA,NA,NA,NA,NA
"NA.615",NA,NA,NA,NA,NA,NA
"NA.616",NA,NA,NA,NA,NA,NA
"NA.617",NA,NA,NA,NA,NA,NA
"NA.618",NA,NA,NA,NA,NA,NA
"NA.619",NA,NA,NA,NA,NA,NA
"NA.620",NA,NA,NA,NA,NA,NA
"NA.621",NA,NA,NA,NA,NA,NA
"NA.622",NA,NA,NA,NA,NA,NA
"NA.623",NA,NA,NA,NA,NA,NA
"NA.624",NA,NA,NA,NA,NA,NA
"NA.625",NA,NA,NA,NA,NA,NA
"NA.626",NA,NA,NA,NA,NA,NA
"NA.627",NA,NA,NA,NA,NA,NA
"NA.628",NA,NA,NA,NA,NA,NA
"NA.629",NA,NA,NA,NA,NA,NA
"NA.630",NA,NA,NA,NA,NA,NA
"NA.631",NA,NA,NA,NA,NA,NA
"NA.632",NA,NA,NA,NA,NA,NA
"NA.633",NA,NA,NA,NA,NA,NA
"NA.634",NA,NA,NA,NA,NA,NA
"NA.635",NA,NA,NA,NA,NA,NA
"NA.636",NA,NA,NA,NA,NA,NA
"NA.637",NA,NA,NA,NA,NA,NA
"NA.638",NA,NA,NA,NA,NA,NA
"NA.639",NA,NA,NA,NA,NA,NA
"NA.640",NA,NA,NA,NA,NA,NA
"NA.641",NA,NA,NA,NA,NA,NA
"NA.642",NA,NA,NA,NA,NA,NA
"NA.643",NA,NA,NA,NA,NA,NA
"NA.644",NA,NA,NA,NA,NA,NA
"NA.645",NA,NA,NA,NA,NA,NA
"NA.646",NA,NA,NA,NA,NA,NA
"NA.647",NA,NA,NA,NA,NA,NA
"NA.648",NA,NA,NA,NA,NA,NA
"NA.649",NA,NA,NA,NA,NA,NA
"NA.650",NA,NA,NA,NA,NA,NA
"NA.651",NA,NA,NA,NA,NA,NA
"NA.652",NA,NA,NA,NA,NA,NA
"NA.653",NA,NA,NA,NA,NA,NA
"NA.654",NA,NA,NA,NA,NA,NA
"NA.655",NA,NA,NA,NA,NA,NA
"NA.656",NA,NA,NA,NA,NA,NA
"NA.657",NA,NA,NA,NA,NA,NA
"NA.658",NA,NA,NA,NA,NA,NA
"NA.659",NA,NA,NA,NA,NA,NA
"NA.660",NA,NA,NA,NA,NA,NA
"NA.661",NA,NA,NA,NA,NA,NA
"NA.662",NA,NA,NA,NA,NA,NA
"NA.663",NA,NA,NA,NA,NA,NA
"NA.664",NA,NA,NA,NA,NA,NA
"NA.665",NA,NA,NA,NA,NA,NA
"NA.666",NA,NA,NA,NA,NA,NA
"NA.667",NA,NA,NA,NA,NA,NA
"NA.668",NA,NA,NA,NA,NA,NA
"NA.669",NA,NA,NA,NA,NA,NA
"NA.670",NA,NA,NA,NA,NA,NA
"NA.671",NA,NA,NA,NA,NA,NA
"NA.672",NA,NA,NA,NA,NA,NA
"NA.673",NA,NA,NA,NA,NA,NA
"NA.674",NA,NA,NA,NA,NA,NA
"NA.675",NA,NA,NA,NA,NA,NA
"NA.676",NA,NA,NA,NA,NA,NA
"NA.677",NA,NA,NA,NA,NA,NA
"NA.678",NA,NA,NA,NA,NA,NA
"NA.679",NA,NA,NA,NA,NA,NA
"NA.680",NA,NA,NA,NA,NA,NA
"NA.681",NA,NA,NA,NA,NA,NA
"NA.682",NA,NA,NA,NA,NA,NA
"NA.683",NA,NA,NA,NA,NA,NA
"NA.684",NA,NA,NA,NA,NA,NA
"NA.685",NA,NA,NA,NA,NA,NA
"NA.686",NA,NA,NA,NA,NA,NA
"NA.687",NA,NA,NA,NA,NA,NA
"NA.688",NA,NA,NA,NA,NA,NA
"NA.689",NA,NA,NA,NA,NA,NA
"NA.690",NA,NA,NA,NA,NA,NA
"NA.691",NA,NA,NA,NA,NA,NA
"NA.692",NA,NA,NA,NA,NA,NA
"NA.693",NA,NA,NA,NA,NA,NA
"NA.694",NA,NA,NA,NA,NA,NA
"NA.695",NA,NA,NA,NA,NA,NA
"NA.696",NA,NA,NA,NA,NA,NA
"NA.697",NA,NA,NA,NA,NA,NA
"NA.698",NA,NA,NA,NA,NA,NA
"NA.699",NA,NA,NA,NA,NA,NA
"NA.700",NA,NA,NA,NA,NA,NA
"NA.701",NA,NA,NA,NA,NA,NA
"NA.702",NA,NA,NA,NA,NA,NA
"NA.703",NA,NA,NA,NA,NA,NA
"NA.704",NA,NA,NA,NA,NA,NA
"NA.705",NA,NA,NA,NA,NA,NA
"NA.706",NA,NA,NA,NA,NA,NA
"NA.707",NA,NA,NA,NA,NA,NA
"NA.708",NA,NA,NA,NA,NA,NA
"NA.709",NA,NA,NA,NA,NA,NA
"NA.710",NA,NA,NA,NA,NA,NA
"NA.711",NA,NA,NA,NA,NA,NA
"NA.712",NA,NA,NA,NA,NA,NA
"NA.713",NA,NA,NA,NA,NA,NA
"NA.714",NA,NA,NA,NA,NA,NA
"NA.715",NA,NA,NA,NA,NA,NA
"NA.716",NA,NA,NA,NA,NA,NA
"NA.717",NA,NA,NA,NA,NA,NA
"NA.718",NA,NA,NA,NA,NA,NA
"NA.719",NA,NA,NA,NA,NA,NA
"NA.720",NA,NA,NA,NA,NA,NA
"NA.721",NA,NA,NA,NA,NA,NA
"NA.722",NA,NA,NA,NA,NA,NA
"NA.723",NA,NA,NA,NA,NA,NA
"NA.724",NA,NA,NA,NA,NA,NA
"NA.725",NA,NA,NA,NA,NA,NA
"NA.726",NA,NA,NA,NA,NA,NA
"NA.727",NA,NA,NA,NA,NA,NA
"NA.728",NA,NA,NA,NA,NA,NA
"NA.729",NA,NA,NA,NA,NA,NA
"NA.730",NA,NA,NA,NA,NA,NA
"NA.731",NA,NA,NA,NA,NA,NA
